Index,Positive,Negative
106364,0.0,0.0
106365,0.0,0.0
106366,0.0,0.0
106367,0.0,0.0
106368,0.0,0.0
106369,0.0,0.0
106370,0.0,0.0
106371,0.0,0.0
106372,0.0,0.0
106373,0.0,0.0
106374,0.0,0.0
106375,0.0,0.0
106376,0.0,0.0
106377,0.0,0.0
106378,0.0,0.0
106379,0.0,0.0
106380,0.0,0.0
106381,0.0,0.0
106382,0.0,0.0
106383,0.0,0.0
106384,0.0,0.0
106385,0.0,0.0
106386,0.0,0.0
106387,0.0,0.0
106388,0.0,0.0
106389,0.0,0.0
106390,0.0,0.0
106391,0.0,0.0
106392,0.0,0.0
106393,0.0,0.0
106394,0.0,0.0
106395,0.0,0.0
106396,0.0,0.0
106397,0.0,0.0
106398,0.0,0.0
106399,0.0,0.0
106400,0.0,0.0
106401,0.0,0.0
106402,0.0,0.0
106403,0.0,0.0
106404,0.0,0.0
106405,0.0,0.0
106406,0.0,0.0
106407,0.0,0.0
106408,0.0,0.0
106409,0.0,0.0
106410,0.0,0.0
106411,0.0,0.0
106412,0.0,0.0
106413,0.0,0.0
106414,0.0,0.0
106415,0.0,0.0
106416,0.0,0.0
106417,0.0,0.0
106418,0.0,0.0
106419,0.0,0.0
106420,0.0,0.0
106421,0.0,0.0
106422,0.0,0.0
106423,0.0,0.0
106424,0.0,0.0
106425,0.0,0.0
106426,0.0,0.0
106427,0.0,0.0
106428,0.0,0.0
106429,0.0,0.0
106430,0.0,0.0
106431,0.0,0.0
106432,0.0,0.0
106433,0.0,0.0
106434,0.0,0.0
106435,0.0,0.0
106436,0.0,0.0
106437,0.0,0.0
106438,0.0,0.0
106439,0.0,0.0
106440,0.0,0.0
106441,0.0,0.0
106442,0.0,0.0
106443,0.0,0.0
106444,0.0,0.0
106445,0.0,0.0
106446,0.0,0.0
106447,0.0,0.0
106448,0.0,0.0
106449,0.0,0.0
106450,0.0,0.0
106451,0.0,0.0
106452,0.0,0.0
106453,0.0,0.0
106454,0.0,0.0
106455,0.0,0.0
106456,0.0,0.0
106457,0.0,0.0
106458,0.0,0.0
106459,0.0,0.0
106460,0.0,0.0
106461,0.0,0.0
106462,0.0,0.0
106463,0.0,0.0
106464,0.0,0.0
106465,0.0,0.0
106466,0.0,0.0
106467,0.0,0.0
106468,0.0,0.0
106469,0.0,0.0
106470,0.0,0.0
106471,0.0,0.0
106472,0.0,0.0
106473,0.0,0.0
106474,0.0,0.0
106475,0.0,0.0
106476,0.0,0.0
106477,0.0,0.0
106478,0.0,0.0
106479,0.0,0.0
106480,0.0,0.0
106481,0.0,0.0
106482,0.0,0.0
106483,0.0,0.0
106484,0.0,0.0
106485,0.0,0.0
106486,0.0,0.0
106487,0.0,0.0
106488,0.0,0.0
106489,0.0,0.0
106490,0.0,0.0
106491,0.0,0.0
106492,0.0,0.0
106493,0.0,0.0
106494,0.0,0.0
106495,0.0,0.0
106496,0.0,0.0
106497,0.0,0.0
106498,0.0,0.0
106499,0.0,0.0
106500,0.0,0.0
106501,0.0,0.0
106502,0.0,0.0
106503,0.0,0.0
106504,0.0,0.0
106505,0.0,0.0
106506,0.0,0.0
106507,0.0,0.0
106508,0.0,0.0
106509,0.0,0.0
106510,0.0,0.0
106511,0.0,0.0
106512,0.0,0.0
106513,0.0,0.0
106514,0.0,0.0
106515,0.0,0.0
106516,0.0,0.0
106517,0.0,0.0
106518,0.0,0.0
106519,0.0,0.0
106520,0.0,0.0
106521,0.0,0.0
106522,0.0,0.0
106523,0.0,0.0
106524,0.0,0.0
106525,0.0,0.0
106526,0.0,0.0
106527,0.0,0.0
106528,0.0,0.0
106529,0.0,0.0
106530,0.0,0.0
106531,0.0,0.0
106532,0.0,0.0
106533,0.0,0.0
106534,0.0,0.0
106535,0.0,0.0
106536,0.0,0.0
106537,0.0,0.0
106538,0.0,0.0
106539,0.0,0.0
106540,0.0,0.0
106541,0.0,0.0
106542,0.0,0.0
106543,0.0,0.0
106544,0.0,0.0
106545,0.0,0.0
106546,0.0,0.0
106547,0.0,0.0
106548,0.0,0.0
106549,0.0,0.0
106550,0.0,0.0
106551,0.0,0.0
106552,0.0,0.0
106553,0.0,0.0
106554,0.0,0.0
106555,0.0,0.0
106556,0.0,0.0
106557,0.0,0.0
106558,0.0,0.0
106559,0.0,0.0
106560,0.0,0.0
106561,0.0,0.0
106562,0.0,0.0
106563,0.0,0.0
106564,0.0,0.0
106565,0.0,0.0
106566,0.0,0.0
106567,0.0,0.0
106568,0.0,0.0
106569,0.0,0.0
106570,0.0,0.0
106571,0.0,0.0
106572,0.0,0.0
106573,0.0,0.0
106574,0.0,0.0
106575,0.0,0.0
106576,0.0,0.0
106577,0.0,0.0
106578,0.0,0.0
106579,0.0,0.0
106580,0.0,0.0
106581,0.0,0.0
106582,0.0,0.0
106583,0.0,0.0
106584,0.0,0.0
106585,0.0,0.0
106586,0.0,0.0
106587,0.0,0.0
106588,0.0,0.0
106589,0.0,0.0
106590,0.0,0.0
106591,0.0,0.0
106592,0.0,0.0
106593,0.0,0.0
106594,0.0,0.0
106595,0.0,0.0
106596,0.0,0.0
106597,0.0,0.0
106598,0.0,0.0
106599,0.0,0.0
106600,0.0,0.0
106601,0.0,0.0
106602,0.0,0.0
106603,0.0,0.0
106604,0.0,0.0
106605,0.0,0.0
106606,0.0,0.0
106607,0.0,0.0
106608,0.0,0.0
106609,0.0,0.0
106610,0.0,0.0
106611,0.0,0.0
106612,0.0,0.0
106613,0.0,0.0
106614,0.0,0.0
106615,0.0,0.0
106616,0.0,0.0
106617,0.0,0.0
106618,0.0,0.0
106619,0.0,0.0
106620,0.0,0.0
106621,0.0,0.0
106622,0.0,0.0
106623,0.0,0.0
106624,0.0,0.0
106625,0.0,0.0
106626,0.0,0.0
106627,0.0,0.0
106628,0.0,0.0
106629,0.0,0.0
106630,0.0,0.0
106631,0.0,0.0
106632,0.0,0.0
106633,0.0,0.0
106634,0.0,0.0
106635,0.0,0.0
106636,0.0,0.0
106637,0.0,0.0
106638,0.0,0.0
106639,0.0,0.0
106640,0.0,0.0
106641,0.0,0.0
106642,0.0,0.0
106643,0.0,0.0
106644,0.0,0.0
106645,0.0,0.0
106646,0.0,0.0
106647,0.0,0.0
106648,0.0,0.0
106649,0.0,0.0
106650,0.0,0.0
106651,0.0,0.0
106652,0.0,0.0
106653,0.0,0.0
106654,0.0,0.0
106655,0.0,0.0
106656,0.0,0.0
106657,0.0,0.0
106658,0.0,0.0
106659,0.0,0.0
106660,0.0,0.0
106661,0.0,0.0
106662,0.0,0.0
106663,0.0,0.0
106664,0.0,0.0
106665,0.0,0.0
106666,0.0,0.0
106667,0.0,0.0
106668,0.0,0.0
106669,0.0,0.0
106670,0.0,0.0
106671,0.0,0.0
106672,0.0,0.0
106673,0.0,0.0
106674,0.0,0.0
106675,0.0,0.0
106676,0.0,0.0
106677,0.0,0.0
106678,0.0,0.0
106679,0.0,0.0
106680,0.0,0.0
106681,0.0,0.0
106682,0.0,0.0
106683,0.0,0.0
106684,0.0,0.0
106685,0.0,0.0
106686,0.0,0.0
106687,0.0,0.0
106688,0.0,0.0
106689,0.0,0.0
106690,0.0,0.0
106691,0.0,0.0
106692,0.0,0.0
106693,0.0,0.0
106694,0.0,0.0
106695,0.0,0.0
106696,0.0,0.0
106697,0.0,0.0
106698,0.0,0.0
106699,0.0,0.0
106700,0.0,0.0
106701,0.0,0.0
106702,0.0,0.0
106703,0.0,0.0
106704,0.0,0.0
106705,0.0,0.0
106706,0.0,0.0
106707,0.0,0.0
106708,0.0,0.0
106709,0.0,0.0
106710,0.0,0.0
106711,0.0,0.0
106712,0.0,0.0
106713,0.0,0.0
106714,0.0,0.0
106715,0.0,0.0
106716,0.0,0.0
106717,0.0,0.0
106718,0.0,0.0
106719,0.0,0.0
106720,0.0,0.0
106721,0.0,0.0
106722,0.0,0.0
106723,0.0,0.0
106724,0.0,0.0
106725,0.0,0.0
106726,0.0,0.0
106727,0.0,0.0
106728,0.0,0.0
106729,0.0,0.0
106730,0.0,0.0
106731,0.0,0.0
106732,0.0,0.0
106733,0.0,0.0
106734,0.0,0.0
106735,0.0,0.0
106736,0.0,0.0
106737,0.0,0.0
106738,0.0,0.0
106739,0.0,0.0
106740,0.0,0.0
106741,0.0,0.0
106742,0.0,0.0
106743,0.0,0.0
106744,0.0,0.0
106745,0.0,0.0
106746,0.0,0.0
106747,0.0,0.0
106748,0.0,0.0
106749,0.0,0.0
106750,0.0,0.0
106751,0.0,0.0
106752,0.0,0.0
106753,0.0,0.0
106754,0.0,0.0
106755,0.0,0.0
106756,0.0,0.0
106757,0.0,0.0
106758,0.0,0.0
106759,0.0,0.0
106760,0.0,0.0
106761,0.0,0.0
106762,0.0,0.0
106763,0.0,0.0
106764,0.0,0.0
106765,0.0,0.0
106766,0.0,0.0
106767,0.0,0.0
106768,0.0,0.0
106769,0.0,0.0
106770,0.0,0.0
106771,0.0,0.0
106772,0.0,0.0
106773,0.0,0.0
106774,0.0,0.0
106775,0.0,0.0
106776,0.0,0.0
106777,0.0,0.0
106778,0.0,0.0
106779,0.0,0.0
106780,0.0,0.0
106781,0.0,0.0
106782,0.0,0.0
106783,0.0,0.0
106784,0.0,0.0
106785,0.0,0.0
106786,0.0,0.0
106787,0.0,0.0
106788,0.0,0.0
106789,0.0,0.0
106790,0.0,0.0
106791,0.0,0.0
106792,0.0,0.0
106793,0.0,0.0
106794,0.0,0.0
106795,0.0,0.0
106796,0.0,0.0
106797,0.0,0.0
106798,0.0,0.0
106799,0.0,0.0
106800,0.0,0.0
106801,0.0,0.0
106802,0.0,0.0
106803,0.0,0.0
106804,0.0,0.0
106805,0.0,0.0
106806,0.0,0.0
106807,0.0,0.0
106808,0.0,0.0
106809,0.0,0.0
106810,0.0,0.0
106811,0.0,0.0
106812,0.0,0.0
106813,0.0,0.0
106814,0.0,0.0
106815,0.0,0.0
106816,0.0,0.0
106817,0.0,0.0
106818,0.0,0.0
106819,0.0,0.0
106820,0.0,0.0
106821,0.0,0.0
106822,0.0,0.0
106823,0.0,0.0
106824,0.0,0.0
106825,0.0,0.0
106826,0.0,0.0
106827,0.0,0.0
106828,0.0,0.0
106829,0.0,0.0
106830,0.0,0.0
106831,0.0,0.0
106832,0.0,0.0
106833,0.0,0.0
106834,0.0,0.0
106835,0.0,0.0
106836,0.0,0.0
106837,0.0,0.0
106838,0.0,0.0
106839,0.0,0.0
106840,0.0,0.0
106841,0.0,0.0
106842,0.0,0.0
106843,0.0,0.0
106844,0.0,0.0
106845,0.0,0.0
106846,0.0,0.0
106847,0.0,0.0
106848,0.0,0.0
106849,0.0,0.0
106850,0.0,0.0
106851,0.0,0.0
106852,0.0,0.0
106853,0.0,0.0
106854,0.0,0.0
106855,0.0,0.0
106856,0.0,0.0
106857,0.0,0.0
106858,0.0,0.0
106859,0.0,0.0
106860,0.0,0.0
106861,0.0,0.0
106862,0.0,0.0
106863,0.0,0.0
106864,0.0,0.0
106865,0.0,0.0
106866,0.0,0.0
106867,0.0,0.0
106868,0.0,0.0
106869,0.0,0.0
106870,0.0,0.0
106871,0.0,0.0
106872,0.0,0.0
106873,0.0,0.0
106874,0.0,0.0
106875,0.0,0.0
106876,0.0,0.0
106877,0.0,0.0
106878,0.0,0.0
106879,0.0,0.0
106880,0.0,0.0
106881,0.0,0.0
106882,0.0,0.0
106883,0.0,0.0
106884,0.0,0.0
106885,0.0,0.0
106886,0.0,0.0
106887,0.0,0.0
106888,0.0,0.0
106889,0.0,0.0
106890,0.0,0.0
106891,0.0,0.0
106892,0.0,0.0
106893,0.0,0.0
106894,0.0,0.0
106895,0.0,0.0
106896,0.0,0.0
106897,0.0,0.0
106898,0.0,0.0
106899,0.0,0.0
106900,0.0,0.0
106901,0.0,0.0
106902,0.0,0.0
106903,0.0,0.0
106904,0.0,0.0
106905,0.0,0.0
106906,0.0,0.0
106907,0.0,0.0
106908,0.0,0.0
106909,0.0,0.0
106910,0.0,0.0
106911,0.0,0.0
106912,0.0,0.0
106913,0.0,0.0
106914,0.0,0.0
106915,0.0,0.0
106916,0.0,0.0
106917,0.0,0.0
106918,0.0,0.0
106919,0.0,0.0
106920,0.0,0.0
106921,0.0,0.0
106922,0.0,0.0
106923,0.0,0.0
106924,0.0,0.0
106925,0.0,0.0
106926,0.0,0.0
106927,0.0,0.0
106928,0.0,0.0
106929,0.0,0.0
106930,0.0,0.0
106931,0.0,0.0
106932,0.0,0.0
106933,0.0,0.0
106934,0.0,0.0
106935,0.0,0.0
106936,0.0,0.0
106937,0.0,0.0
106938,0.0,0.0
106939,0.0,0.0
106940,0.0,0.0
106941,0.0,0.0
106942,0.0,0.0
106943,0.0,0.0
106944,0.0,0.0
106945,0.0,0.0
106946,0.0,0.0
106947,0.0,0.0
106948,0.0,0.0
106949,0.0,0.0
106950,0.0,0.0
106951,0.0,0.0
106952,0.0,0.0
106953,0.0,0.0
106954,0.0,0.0
106955,0.0,0.0
106956,0.0,0.0
106957,0.0,0.0
106958,0.0,0.0
106959,0.0,0.0
106960,0.0,0.0
106961,0.0,0.0
106962,0.0,0.0
106963,0.0,0.0
106964,0.0,0.0
106965,0.0,0.0
106966,0.0,0.0
106967,0.0,0.0
106968,0.0,0.0
106969,0.0,0.0
106970,0.0,0.0
106971,0.0,0.0
106972,0.0,0.0
106973,0.0,0.0
106974,0.0,0.0
106975,0.0,0.0
106976,0.0,0.0
106977,0.0,0.0
106978,0.0,0.0
106979,0.0,0.0
106980,0.0,0.0
106981,0.0,0.0
106982,0.0,0.0
106983,0.0,0.0
106984,0.0,0.0
106985,0.0,0.0
106986,0.0,0.0
106987,0.0,0.0
106988,0.0,0.0
106989,0.0,0.0
106990,0.0,0.0
106991,0.0,0.0
106992,0.0,0.0
106993,0.0,0.0
106994,0.0,0.0
106995,0.0,0.0
106996,0.0,0.0
106997,0.0,0.0
106998,0.0,0.0
106999,0.0,0.0
107000,0.0,0.0
107001,0.0,0.0
107002,0.0,0.0
107003,0.0,0.0
107004,0.0,0.0
107005,0.0,0.0
107006,0.0,0.0
107007,0.0,0.0
107008,0.0,0.0
107009,0.0,0.0
107010,0.0,0.0
107011,0.0,0.0
107012,0.0,0.0
107013,0.0,0.0
107014,0.0,0.0
107015,0.0,0.0
107016,0.0,0.0
107017,0.0,0.0
107018,0.0,0.0
107019,0.0,0.0
107020,0.0,0.0
107021,0.0,0.0
107022,0.0,0.0
107023,0.0,0.0
107024,0.0,0.0
107025,0.0,0.0
107026,0.0,0.0
107027,0.0,0.0
107028,0.0,0.0
107029,0.0,0.0
107030,0.0,0.0
107031,0.0,0.0
107032,0.0,0.0
107033,0.0,0.0
107034,0.0,0.0
107035,0.0,0.0
107036,0.0,0.0
107037,0.0,0.0
107038,0.0,0.0
107039,0.0,0.0
107040,0.0,0.0
107041,0.0,0.0
107042,0.0,0.0
107043,0.0,0.0
107044,0.0,0.0
107045,0.0,0.0
107046,0.0,0.0
107047,0.0,0.0
107048,0.0,0.0
107049,0.0,0.0
107050,0.0,0.0
107051,0.0,0.0
107052,0.0,0.0
107053,0.0,0.0
107054,0.0,0.0
107055,0.0,0.0
107056,0.0,0.0
107057,0.0,0.0
107058,0.0,0.0
107059,0.0,0.0
107060,0.0,0.0
107061,0.0,0.0
107062,0.0,0.0
107063,0.0,0.0
107064,0.0,0.0
107065,0.0,0.0
107066,0.0,0.0
107067,0.0,0.0
107068,0.0,0.0
107069,0.0,0.0
107070,0.0,0.0
107071,0.0,0.0
107072,0.0,0.0
107073,0.0,0.0
107074,0.0,0.0
107075,0.0,0.0
107076,0.0,0.0
107077,0.0,0.0
107078,0.0,0.0
107079,0.0,0.0
107080,0.0,0.0
107081,0.0,0.0
107082,0.0,0.0
107083,0.0,0.0
107084,0.0,0.0
107085,0.0,0.0
107086,0.0,0.0
107087,0.0,0.0
107088,0.0,0.0
107089,0.0,0.0
107090,0.0,0.0
107091,0.0,0.0
107092,0.0,0.0
107093,0.0,0.0
107094,0.0,0.0
107095,0.0,0.0
107096,0.0,0.0
107097,0.0,0.0
107098,0.0,0.0
107099,0.0,0.0
107100,0.0,0.0
107101,0.0,0.0
107102,0.0,0.0
107103,0.0,0.0
107104,0.0,0.0
107105,0.0,0.0
107106,0.0,0.0
107107,0.0,0.0
107108,0.0,0.0
107109,0.0,0.0
107110,0.0,0.0
107111,0.0,0.0
107112,0.0,0.0
107113,0.0,0.0
107114,0.0,0.0
107115,0.0,0.0
107116,0.0,0.0
107117,0.0,0.0
107118,0.0,0.0
107119,0.0,0.0
107120,0.0,0.0
107121,0.0,0.0
107122,0.0,0.0
107123,0.0,0.0
107124,0.0,0.0
107125,0.0,0.0
107126,0.0,0.0
107127,0.0,0.0
107128,0.0,0.0
107129,0.0,0.0
107130,0.0,0.0
107131,0.0,0.0
107132,0.0,0.0
107133,0.0,0.0
107134,0.0,0.0
107135,0.0,0.0
107136,0.0,0.0
107137,0.0,0.0
107138,0.0,0.0
107139,0.0,0.0
107140,0.0,0.0
107141,0.0,0.0
107142,0.0,0.0
107143,0.0,0.0
107144,0.0,0.0
107145,0.0,0.0
107146,0.0,0.0
107147,0.0,0.0
107148,0.0,0.0
107149,0.0,0.0
107150,0.0,0.0
107151,0.0,0.0
107152,0.0,0.0
107153,0.0,0.0
107154,0.0,0.0
107155,0.0,0.0
107156,0.0,0.0
107157,0.0,0.0
107158,0.0,0.0
107159,0.0,0.0
107160,0.0,0.0
107161,0.0,0.0
107162,0.0,0.0
107163,0.0,0.0
107164,0.0,0.0
107165,0.0,0.0
107166,0.0,0.0
107167,0.0,0.0
107168,0.0,0.0
107169,0.0,0.0
107170,0.0,0.0
107171,0.0,0.0
107172,0.0,0.0
107173,0.0,0.0
107174,0.0,0.0
107175,0.0,0.0
107176,0.0,0.0
107177,0.0,0.0
107178,0.0,0.0
107179,0.0,0.0
107180,0.0,0.0
107181,0.0,0.0
107182,0.0,0.0
107183,0.0,0.0
107184,0.0,0.0
107185,0.0,0.0
107186,0.0,0.0
107187,0.0,0.0
107188,0.0,0.0
107189,0.0,0.0
107190,0.0,0.0
107191,0.0,0.0
107192,0.0,0.0
107193,0.0,0.0
107194,0.0,0.0
107195,0.0,0.0
107196,0.0,0.0
107197,0.0,0.0
107198,0.0,0.0
107199,0.0,0.0
107200,0.0,0.0
107201,0.0,0.0
107202,0.0,0.0
107203,0.0,0.0
107204,0.0,0.0
107205,0.0,0.0
107206,0.0,0.0
107207,0.0,0.0
107208,0.0,0.0
107209,0.0,0.0
107210,0.0,0.0
107211,0.0,0.0
107212,0.0,0.0
107213,0.0,0.0
107214,0.0,0.0
107215,0.0,0.0
107216,0.0,0.0
107217,0.0,0.0
107218,0.0,0.0
107219,0.0,0.0
107220,0.0,0.0
107221,0.0,0.0
107222,0.0,0.0
107223,0.0,0.0
107224,0.0,0.0
107225,0.0,0.0
107226,0.0,0.0
107227,0.0,0.0
107228,0.0,0.0
107229,0.0,0.0
107230,0.0,0.0
107231,0.0,0.0
107232,0.0,0.0
107233,0.0,0.0
107234,0.0,0.0
107235,0.0,0.0
107236,0.0,0.0
107237,0.0,0.0
107238,0.0,0.0
107239,0.0,0.0
107240,0.0,0.0
107241,0.0,0.0
107242,0.0,0.0
107243,0.0,0.0
107244,0.0,0.0
107245,0.0,0.0
107246,0.0,0.0
107247,0.0,0.0
107248,0.0,0.0
107249,0.0,0.0
107250,0.0,0.0
107251,0.0,0.0
107252,0.0,0.0
107253,0.0,0.0
107254,0.0,0.0
107255,0.0,0.0
107256,0.0,0.0
107257,0.0,0.0
107258,0.0,0.0
107259,0.0,0.0
107260,0.0,0.0
107261,0.0,0.0
107262,0.0,0.0
107263,0.0,0.0
107264,0.0,0.0
107265,0.0,0.0
107266,0.0,0.0
107267,0.0,0.0
107268,0.0,0.0
107269,0.0,0.0
107270,0.0,0.0
107271,0.0,0.0
107272,0.0,0.0
107273,0.0,0.0
107274,0.0,0.0
107275,0.0,0.0
107276,0.0,0.0
107277,0.0,0.0
107278,0.0,0.0
107279,0.0,0.0
107280,0.0,0.0
107281,0.0,0.0
107282,0.0,0.0
107283,0.0,0.0
107284,0.0,0.0
107285,0.0,0.0
107286,0.0,0.0
107287,0.0,0.0
107288,0.0,0.0
107289,0.0,0.0
107290,0.0,0.0
107291,0.0,0.0
107292,0.0,0.0
107293,0.0,0.0
107294,0.0,0.0
107295,0.0,0.0
107296,0.0,0.0
107297,0.0,0.0
107298,0.0,0.0
107299,0.0,0.0
107300,0.0,0.0
107301,0.0,0.0
107302,0.0,0.0
107303,0.0,0.0
107304,0.0,0.0
107305,0.0,0.0
107306,0.0,0.0
107307,0.0,0.0
107308,0.0,0.0
107309,0.0,0.0
107310,0.0,0.0
107311,0.0,0.0
107312,0.0,0.0
107313,0.0,0.0
107314,0.0,0.0
107315,0.0,0.0
107316,0.0,0.0
107317,0.0,0.0
107318,0.0,0.0
107319,0.0,0.0
107320,0.0,0.0
107321,0.0,0.0
107322,0.0,0.0
107323,0.0,0.0
107324,0.0,0.0
107325,0.0,0.0
107326,0.0,0.0
107327,0.0,0.0
107328,0.0,0.0
107329,0.0,0.0
107330,0.0,0.0
107331,0.0,0.0
107332,0.0,0.0
107333,0.0,0.0
107334,0.0,0.0
107335,0.0,0.0
107336,0.0,0.0
107337,0.0,0.0
107338,0.0,0.0
107339,0.0,0.0
107340,0.0,0.0
107341,0.0,0.0
107342,0.0,0.0
107343,0.0,0.0
107344,0.0,0.0
107345,0.0,0.0
107346,0.0,0.0
107347,0.0,0.0
107348,0.0,0.0
107349,0.0,0.0
107350,0.0,0.0
107351,0.0,0.0
107352,0.0,0.0
107353,0.0,0.0
107354,0.0,0.0
107355,0.0,0.0
107356,0.0,0.0
107357,0.0,0.0
107358,0.0,0.0
107359,0.0,0.0
107360,0.0,0.0
107361,0.0,0.0
107362,0.0,0.0
107363,0.0,0.0
107364,0.0,0.0
107365,0.0,0.0
107366,0.0,0.0
107367,0.0,0.0
107368,0.0,0.0
107369,0.0,0.0
107370,0.0,0.0
107371,0.0,0.0
107372,0.0,0.0
107373,0.0,0.0
107374,0.0,0.0
107375,0.0,0.0
107376,0.0,0.0
107377,0.0,0.0
107378,0.0,0.0
107379,0.0,0.0
107380,0.0,0.0
107381,0.0,0.0
107382,0.0,0.0
107383,0.0,0.0
107384,0.0,0.0
107385,0.0,0.0
107386,0.0,0.0
107387,0.0,0.0
107388,0.0,0.0
107389,0.0,0.0
107390,0.0,0.0
107391,0.0,0.0
107392,0.0,0.0
107393,0.0,0.0
107394,0.0,0.0
107395,0.0,0.0
107396,0.0,0.0
107397,0.0,0.0
107398,0.0,0.0
107399,0.0,0.0
107400,0.0,0.0
107401,0.0,0.0
107402,0.0,0.0
107403,0.0,0.0
107404,0.0,0.0
107405,0.0,0.0
107406,0.0,0.0
107407,0.0,0.0
107408,0.0,0.0
107409,0.0,0.0
107410,0.0,0.0
107411,0.0,0.0
107412,0.0,0.0
107413,0.0,0.0
107414,0.0,0.0
107415,0.0,0.0
107416,0.0,0.0
107417,0.0,0.0
107418,0.0,0.0
107419,0.0,0.0
107420,0.0,0.0
107421,0.0,0.0
107422,0.0,0.0
107423,0.0,0.0
107424,0.0,0.0
107425,0.0,0.0
107426,0.0,0.0
107427,0.0,0.0
107428,0.0,0.0
107429,0.0,0.0
107430,0.0,0.0
107431,0.0,0.0
107432,0.0,0.0
107433,0.0,0.0
107434,0.0,0.0
107435,0.0,0.0
107436,0.0,0.0
107437,0.0,0.0
107438,0.0,0.0
107439,0.0,0.0
107440,0.0,0.0
107441,0.0,0.0
107442,0.0,0.0
107443,0.0,0.0
107444,0.0,0.0
107445,0.0,0.0
107446,0.0,0.0
107447,0.0,0.0
107448,0.0,0.0
107449,0.0,0.0
107450,0.0,0.0
107451,0.0,0.0
107452,0.0,0.0
107453,0.0,0.0
107454,0.0,0.0
107455,0.0,0.0
107456,0.0,0.0
107457,0.0,0.0
107458,0.0,0.0
107459,0.0,0.0
107460,0.0,0.0
107461,0.0,0.0
107462,0.0,0.0
107463,0.0,0.0
107464,0.0,0.0
107465,0.0,0.0
107466,0.0,0.0
107467,0.0,0.0
107468,0.0,0.0
107469,0.0,0.0
107470,0.0,0.0
107471,0.0,0.0
107472,0.0,0.0
107473,0.0,0.0
107474,0.0,0.0
107475,0.0,0.0
107476,0.0,0.0
107477,0.0,0.0
107478,0.0,0.0
107479,0.0,0.0
107480,0.0,0.0
107481,0.0,0.0
107482,0.0,0.0
107483,0.0,0.0
107484,0.0,0.0
107485,0.0,0.0
107486,0.0,0.0
107487,0.0,0.0
107488,0.0,0.0
107489,0.0,0.0
107490,0.0,0.0
107491,0.0,0.0
107492,0.0,0.0
107493,0.0,0.0
107494,0.0,0.0
107495,0.0,0.0
107496,0.0,0.0
107497,0.0,0.0
107498,0.0,0.0
107499,0.0,0.0
107500,0.0,0.0
107501,0.0,0.0
107502,0.0,0.0
107503,0.0,0.0
107504,0.0,0.0
107505,0.0,0.0
107506,0.0,0.0
107507,0.0,0.0
107508,0.0,0.0
107509,0.0,0.0
107510,0.0,0.0
107511,0.0,0.0
107512,0.0,0.0
107513,0.0,0.0
107514,0.0,0.0
107515,0.0,0.0
107516,0.0,0.0
107517,0.0,0.0
107518,0.0,0.0
107519,0.0,0.0
107520,0.0,0.0
107521,0.0,0.0
107522,0.0,0.0
107523,0.0,0.0
107524,0.0,0.0
107525,0.0,0.0
107526,0.0,0.0
107527,0.0,0.0
107528,0.0,0.0
107529,0.0,0.0
107530,0.0,0.0
107531,0.0,0.0
107532,0.0,0.0
107533,0.0,0.0
107534,0.0,0.0
107535,0.0,0.0
107536,0.0,0.0
107537,0.0,0.0
107538,0.0,0.0
107539,0.0,0.0
107540,0.0,0.0
107541,0.0,0.0
107542,0.0,0.0
107543,0.0,0.0
107544,0.0,0.0
107545,0.0,0.0
107546,0.0,0.0
107547,0.0,0.0
107548,0.0,0.0
107549,0.0,0.0
107550,0.0,0.0
107551,0.0,0.0
107552,0.0,0.0
107553,0.0,0.0
107554,0.0,0.0
107555,0.0,0.0
107556,0.0,0.0
107557,0.0,0.0
107558,0.0,0.0
107559,0.0,0.0
107560,0.0,0.0
107561,0.0,0.0
107562,0.0,0.0
107563,0.0,0.0
107564,0.0,0.0
107565,0.0,0.0
107566,0.0,0.0
107567,0.0,0.0
107568,0.0,0.0
107569,0.0,0.0
107570,0.0,0.0
107571,0.0,0.0
107572,0.0,0.0
107573,0.0,0.0
107574,0.0,0.0
107575,0.0,0.0
107576,0.0,0.0
107577,0.0,0.0
107578,0.0,0.0
107579,0.0,0.0
107580,0.0,0.0
107581,0.0,0.0
107582,0.0,0.0
107583,0.0,0.0
107584,0.0,0.0
107585,0.0,0.0
107586,0.0,0.0
107587,0.0,0.0
107588,0.0,0.0
107589,0.0,0.0
107590,0.0,0.0
107591,0.0,0.0
107592,0.0,0.0
107593,0.0,0.0
107594,0.0,0.0
107595,0.0,0.0
107596,0.0,0.0
107597,0.0,0.0
107598,0.0,0.0
107599,0.0,0.0
107600,0.0,0.0
107601,0.0,0.0
107602,0.0,0.0
107603,0.0,0.0
107604,0.0,0.0
107605,0.0,0.0
107606,0.0,0.0
107607,0.0,0.0
107608,0.0,0.0
107609,0.0,0.0
107610,0.0,0.0
107611,0.0,0.0
107612,0.0,0.0
107613,0.0,0.0
107614,0.0,0.0
107615,0.0,0.0
107616,0.0,0.0
107617,0.0,0.0
107618,0.0,0.0
107619,0.0,0.0
107620,0.0,0.0
107621,0.0,0.0
107622,0.0,0.0
107623,0.0,0.0
107624,0.0,0.0
107625,0.0,0.0
107626,0.0,0.0
107627,0.0,0.0
107628,0.0,0.0
107629,0.0,0.0
107630,0.0,0.0
107631,0.0,0.0
107632,0.0,0.0
107633,0.0,0.0
107634,0.0,0.0
